aF1,bF1,cF1,dF1,eF1,F2,F3,F4,F5,F6,Label
0.5628858793128549,0.8537844141464694,1.0,0.9346822504006961,0.7530390908616412,0.4594241365742147,1.1240728230065495,1.0965625117992588,0.8545726164774127,2.755925991003202,Person 3
0.5682827429731543,0.8608765481210664,1.0,0.9558588370134828,0.8049403139204129,0.4533688151252361,1.2140145830842155,1.117480775108345,0.9225778781679974,2.7702593769828106,Person 3
0.5543776220930037,0.8586197209133707,1.0,0.9253791882769178,0.734096826680301,0.4498742866749266,1.1848384824880374,1.1071133925262175,0.9224625988867986,2.8131244045929864,Person 3
0.5783736503137675,0.8686051840737722,1.0,0.9183984203037151,0.7321993564543763,0.45591804616137915,1.1329589447505226,1.101352982518402,0.9150487833364849,2.825715849503292,Person 3
0.5486876378128142,0.8694053687998117,1.0,0.9041625706147086,0.7466915318474874,0.4382033871699651,1.1661994645099805,1.1253411159728899,0.9723875177896736,2.644535841406638,Person 4
0.5588553090795763,0.8716312798336492,1.0,0.9051102174440192,0.7592944318016044,0.4382989017720053,1.16543492756361,1.1293843219486472,0.9702439983760046,2.677701219175865,Person 4
0.5656818377222199,0.8665079141039347,1.0,0.8986766576833365,0.7520067852776291,0.44284254691963665,1.1587775555005797,1.1252746978900716,0.9787001348090983,2.7404041217648216,Person 4
0.5682868346294153,0.8669948060634864,1.0,0.9051128765934339,0.7818548923731266,0.4417697446915379,1.1599957463218815,1.1309503706395374,0.979389636818476,2.706904560609118,Person 4
0.563951294465998,0.8684162990092791,1.0,0.9110121987177946,0.7909044822059462,0.4404497855075987,1.1495503360545185,1.130234615421222,0.9711754867810507,2.739838767952649,Person 4
0.5572113147666475,0.8677612651833613,1.0,0.9064730734534824,0.7746700312188912,0.4428659034189903,1.1511175225472872,1.1296083228117082,0.9742766652732221,2.7424778909561986,Person 4
0.5773911941002972,0.8761708926514912,1.0,0.9196362838576663,0.7915895179568583,0.4424748714018655,1.1322467593579455,1.1060131675620568,0.8044005469965398,2.784046626156842,Person 4
0.5716973324093937,0.8915739004807727,1.0,0.91596447406725,0.792812967236304,0.4405775826434043,1.1351548448801825,1.120963637110758,0.7968488008985762,2.822153698371936,Person 4
0.6044338278317677,0.8642876771841884,1.0,0.9005651846866842,0.7640038961742993,0.44274590393707874,1.110279543354357,1.1045693254663382,0.8208667058811446,2.928772550482159,Person 5
0.6092149261721941,0.8654532975822847,1.0,0.8977959187215789,0.7728594494816551,0.4414898003870751,1.1429030420476896,1.1008307345613664,0.8331583186371021,2.9037094381786366,Person 5
0.601217310209772,0.8720252297625223,1.0,0.9027176723406858,0.7719036851748343,0.44333662025022336,1.1254141506531512,1.1003643686194964,0.8319806533123386,2.940081467161613,Person 5
0.6220027583744602,0.8705491299221022,1.0,0.9103648059308993,0.7726094753010886,0.4427715466965514,1.1483111760057783,1.1007184867043214,0.83291861176192,2.9438240475798376,Person 5
0.6176595549708742,0.8704967243173355,1.0,0.9115915358123612,0.7644899339228668,0.4433996804449247,1.1512774587577053,1.1021676451755447,0.8335926781629014,2.9604737266465433,Person 5
0.6211119669118442,0.8691661342709041,1.0,0.9057059263013796,0.7660685446215004,0.444322508411808,1.1292491033856955,1.1001077940403734,0.8307660087389844,2.9352228907288036,Person 5
0.5979049353654683,0.8640479958627432,1.0,0.8954688141188532,0.7671637489337148,0.4428927413259842,1.1383590607055312,1.1051583756155112,0.8380833628517959,2.91058780457154,Person 5
0.6060784555377697,0.863123744294501,1.0,0.9112703193659696,0.7712535527878305,0.443029575635572,1.1259253551350932,1.1034474535784378,0.8269116917915939,2.902841462303761,Person 5
0.5925261762378496,0.8710293817790588,1.0,0.885667689396349,0.721482430683353,0.45108731446950834,1.1308440213297253,1.1269434999398564,0.9392206759737708,2.7503005375852068,Person 7
0.591779932618583,0.8679391292321501,1.0,0.8791042756787286,0.7017488781413526,0.4551024334845858,1.1188858456688764,1.1207142992197665,0.9410964841645489,2.7385305807185034,Person 7
0.5938428162061654,0.8670313579989626,1.0,0.8958572566436808,0.7155308371212304,0.45435401424111943,1.1374151618254238,1.1277584576688573,0.944852033481169,2.7527978290955626,Person 7
0.603334330538219,0.8782066083487713,1.0,0.8852733394008827,0.7305967434174234,0.4492009640215471,1.1402903987181152,1.124037729915098,0.9398036099325898,2.754478405856105,Person 7
0.5941590426645013,0.870353120668737,1.0,0.8870529646886017,0.7224873467067454,0.44916073804247425,1.1347247088595716,1.1263590742762073,0.9508693474608473,2.7609974584417962,Person 7
0.5947291547657801,0.8627843927691946,1.0,0.8840662039876213,0.713831771101018,0.4544388944980499,1.1037616438654239,1.1204248455115162,0.9418312617538455,2.740631907825227,Person 7
0.5965987475727708,0.8675951362320063,1.0,0.8864105171763179,0.730734176358704,0.4490663671095091,1.1431404372839327,1.1234958488662814,0.9546601200578313,2.7500682529462095,Person 7
0.5916207940860468,0.852857359662296,1.0,0.8884249561401746,0.7200215932298037,0.4528940885632675,1.0602332716122775,1.1114372768251584,0.7979783574997852,2.738041476174876,Person 7
0.5678324094903361,0.8770732509685404,1.0,0.9154654065189138,0.7525278171846024,0.45183306193151584,1.0899124940255733,1.1198711808627206,0.842162251879932,2.8520341141579304,Person 8
0.5803977816224931,0.8750617670108566,1.0,0.9013779319169583,0.738332442941461,0.4532855818437595,1.0428743856098606,1.1074665231178917,0.8180156373061319,2.8146454537127132,Person 8
0.578254114627169,0.8752975490466929,1.0,0.909945663068492,0.7652203778360711,0.4498853514140077,1.0855558672784826,1.119290686948049,0.815201977840204,2.7498716471239026,Person 8
0.5678324094903361,0.8770732509685404,1.0,0.9154654065189138,0.7525278171846024,0.45183306193151584,1.0899124940255733,1.1198711808627206,0.842162251879932,2.8520341141579304,Person 8
0.5803977816224931,0.8750617670108566,1.0,0.9013779319169583,0.738332442941461,0.4532855818437595,1.0428743856098606,1.1074665231178917,0.8180156373061319,2.8146454537127132,Person 8
0.578254114627169,0.8752975490466929,1.0,0.909945663068492,0.7652203778360711,0.4498853514140077,1.0855558672784826,1.119290686948049,0.815201977840204,2.7498716471239026,Person 8
0.5678324094903361,0.8770732509685404,1.0,0.9154654065189138,0.7525278171846024,0.45183306193151584,1.0899124940255733,1.1198711808627206,0.842162251879932,2.8520341141579304,Person 8
0.5803977816224931,0.8750617670108566,1.0,0.9013779319169583,0.738332442941461,0.4532855818437595,1.0428743856098606,1.1074665231178917,0.8180156373061319,2.8146454537127132,Person 8
0.6032358007809266,0.8471520129025003,1.0,0.9302393415640241,0.8007816501479543,0.45840426973990256,1.1785825091500666,1.1178405300042327,0.783333180878431,2.855858688619209,Person 9
0.648027299241509,0.8549838429425947,1.0,0.9018596754289563,0.7440259872867557,0.4662593644530679,1.052580643337179,1.116198923165541,0.7042404304946871,2.7669011401450234,Person 9
0.6157762426403285,0.835739161895724,1.0,0.9322081583384684,0.7919977107709387,0.44642509069700315,1.1627858473911588,1.1277656675439214,0.8594192347251233,2.7209317740149954,Person 9
0.595914286568904,0.8516717157431013,1.0,0.9171871793979268,0.8063569475184069,0.45957971922467794,1.197972419888202,1.1280323220990138,0.8228325284322364,2.821864447937392,Person 9
0.5808222548759705,0.8479526927336101,1.0,0.907687389332983,0.7715931508105618,0.46504296202303985,1.1195539240192807,1.1184909380491095,0.7658877687119751,2.7846989264252953,Person 9
0.6157762426403285,0.835739161895724,1.0,0.9322081583384684,0.7919977107709387,0.44642509069700315,1.1627858473911588,1.1277656675439214,0.8594192347251233,2.7209317740149954,Person 9
0.6032358007809266,0.8471520129025003,1.0,0.9302393415640241,0.8007816501479543,0.45840426973990256,1.1785825091500666,1.1178405300042327,0.783333180878431,2.855858688619209,Person 9
0.648027299241509,0.8549838429425947,1.0,0.9018596754289563,0.7440259872867557,0.4662593644530679,1.052580643337179,1.116198923165541,0.7042404304946871,2.7669011401450234,Person 9
0.56041072126182,0.8522050897546452,1.0,0.8950130187486388,0.7490761263793778,0.44555028244189404,1.0038355654030762,1.0973932194303877,0.8644138069518558,2.80658478125872,Person 10
0.5663785002217872,0.858024828029505,1.0,0.8998239668309536,0.7476405982994083,0.4458184572122937,1.0123637866094481,1.0931332788929822,0.8674423909319944,2.823466640332827,Person 10
0.5698343405641296,0.8643519493150623,1.0,0.9040255865090056,0.7476430400816823,0.4455681493931575,1.0261735525859483,1.0927497541678322,0.875379388119208,2.8097063011290073,Person 10
0.5617492501005216,0.86153835740416,1.0,0.9033933673429193,0.7472088015757509,0.4496732749884486,1.0115392819213929,1.0909195741992619,0.8772688775491637,2.793339668423882,Person 10
0.552911281601106,0.8661591864065564,1.0,0.8923553489321039,0.757568425507084,0.4470814202389551,1.0035377342101361,1.0936201262242753,0.8750793697551161,2.8374676458084562,Person 10
0.5625977181677292,0.8607892332891951,1.0,0.9099059561869437,0.7556112577667293,0.44962400247150314,1.0117735462259532,1.0896376699832155,0.8757334689892126,2.799761363363461,Person 10
0.5654570194504601,0.8672485900558456,1.0,0.8952494969296125,0.7555194030210024,0.44761918997320205,1.0117340230454455,1.089955106180359,0.8689165996665572,2.810103247755987,Person 10
0.5676434795783161,0.8659894693674769,1.0,0.9160832363212276,0.7676799434709477,0.44469734038291325,1.0206580938987828,1.0899135159984528,0.8646814205810606,2.826820319009659,Person 10
0.5738979755369261,0.8735087258907329,1.0,0.9305751678684188,0.7074129942872655,0.4527015912904279,1.1848664489695113,1.1348003355667982,0.947402290594109,2.668191800302843,Person 11
0.5899520267342535,0.8670268522338044,1.0,0.9477393299121825,0.7196889903468756,0.4459399539010257,1.168288992615417,1.1310447339706051,0.9362011535482122,2.69674597969536,Person 11
0.585321749066045,0.8701769949432981,1.0,0.9432438935345991,0.706011653120245,0.4501035706358098,1.1523527357710395,1.131330854581974,0.9363642977257977,2.718962437623567,Person 11
0.5858197643924827,0.8664358056042714,1.0,0.9401763371029278,0.7002614360762957,0.45019025815131586,1.1442231563861864,1.1351051152489795,0.9354163342334536,2.7140114450637576,Person 11
0.5901096989515003,0.8675736190249572,1.0,0.9364326931211338,0.7064748421855989,0.4480647862493294,1.1384412493906826,1.1302655274961833,0.922288911185165,2.6565025570603984,Person 11
0.5944822298157504,0.8722299190347403,1.0,0.934196081975851,0.7162422847508245,0.44629650655846936,1.1559939289850734,1.129412491570147,0.9174709036443226,2.6981129795174836,Person 11
0.5861663382290945,0.8632429503400018,1.0,0.9329601080151427,0.7107338679633274,0.44414399563025475,1.122904648474771,1.1344486302630272,0.9287440812267814,2.619096068235049,Person 11
0.5899610428277253,0.8685868775123099,1.0,0.9333730866574608,0.7163534343274803,0.4467601844115314,1.1243581588172178,1.1344374674374504,0.9322152599980384,2.663040834675179,Person 11
0.5736891367791156,0.8955444858442643,1.0,0.9197114910611267,0.7451242512327431,0.45726722503415834,1.1037569665880123,1.1207491902992606,1.1228396867980641,2.7942944998799244,Person 12
0.5736162567903447,0.8928815036907014,1.0,0.9241130715636455,0.7458848481026122,0.454138228027737,1.1114559058988192,1.1207321702477033,1.1199574629170437,2.7739100085283215,Person 12
0.5761568927231655,0.8865980617504355,1.0,0.9153962355872978,0.7310019817711613,0.4545818300275645,1.1040728045325185,1.1185630124835966,1.1125332026609602,2.802062028182343,Person 12
0.5792977844133033,0.8948787989780863,1.0,0.9379549351572859,0.7776079288212783,0.45090316493542776,1.133791173082028,1.1203862756275484,1.1214286019301412,2.7377664488272972,Person 12
0.5816280870139298,0.8890959228201253,1.0,0.92375186865723,0.7573063021980174,0.4506424336186811,1.1231587289098268,1.1163667518210882,1.1204656762483394,2.7375775705154557,Person 12
0.5976488958187072,0.9053807960867502,1.0,0.9349536118152042,0.7719002110412788,0.4490208487286362,1.1408144088947938,1.1189063342013035,1.1096772236627976,2.7265817538568693,Person 12
0.5873898718996623,0.9021711282752758,1.0,0.9219922080070587,0.7520451510062819,0.45000465587324845,1.1223412442797533,1.122450104462632,1.1129205305469885,2.7530030104258447,Person 12
0.5849642583271853,0.9004627270185214,1.0,0.9168341225127973,0.7446461680614035,0.4507583106689139,1.1307173703602023,1.1190896084748947,1.1428598779575994,2.739338592908525,Person 12
0.5680254804536023,0.8466980487528698,1.0,0.9213425288832418,0.706503325798727,0.46253361947016486,1.0216687832604843,1.113683776980857,0.7782400883584987,2.99338093409621,Person 13
0.5680254804536023,0.8466980487528698,1.0,0.9213425288832418,0.706503325798727,0.46253361947016486,1.0216687832604843,1.113683776980857,0.7782400883584987,2.99338093409621,Person 13
0.5680254804536023,0.8466980487528698,1.0,0.9213425288832418,0.706503325798727,0.46253361947016486,1.0216687832604843,1.113683776980857,0.7782400883584987,2.99338093409621,Person 13
0.5680254804536023,0.8466980487528698,1.0,0.9213425288832418,0.706503325798727,0.46253361947016486,1.0216687832604843,1.113683776980857,0.7782400883584987,2.99338093409621,Person 13
0.5580489289664667,0.8430859252508878,1.0,0.9223057060052402,0.693412840158749,0.458232803756026,1.0418246643580975,1.113325830472184,0.8323854239210989,2.9544539181527423,Person 13
0.5580489289664667,0.8430859252508878,1.0,0.9223057060052402,0.693412840158749,0.458232803756026,1.0418246643580975,1.113325830472184,0.8323854239210989,2.9544539181527423,Person 13
0.5580489289664667,0.8430859252508878,1.0,0.9223057060052402,0.693412840158749,0.458232803756026,1.0418246643580975,1.113325830472184,0.8323854239210989,2.9544539181527423,Person 13
0.5580489289664667,0.8430859252508878,1.0,0.9223057060052402,0.693412840158749,0.458232803756026,1.0418246643580975,1.113325830472184,0.8323854239210989,2.9544539181527423,Person 13
0.5982917414572689,0.8954145273574023,1.0,0.973589154015722,0.7630438383621081,0.4436281524075593,1.2125383436612052,1.1100623011131385,0.8661666835006764,2.6371857747274365,Person 14
0.5986546799886607,0.901090099003315,1.0,0.9768537353105078,0.7756246227633288,0.4433175639273817,1.2183481200851471,1.109976930883975,0.869330930708406,2.6357589201799425,Person 14
0.6003223792123399,0.9016717424208962,1.0,0.975131440485799,0.7695970080393232,0.4437907343068115,1.2250389076105819,1.1104197654708081,0.873514551329797,2.6454866888082615,Person 14
0.604233192102877,0.9009688424748308,1.0,0.9745586888504781,0.7626487227485192,0.4428653090371349,1.2139305736784185,1.108979183825001,0.8677957259118021,2.6190039437361126,Person 14
0.5975418709221771,0.9017902921004268,1.0,0.9774454848927596,0.7710066319637947,0.4435178437057312,1.2207256395340185,1.110622113249237,0.8756159948649251,2.6519006596311847,Person 14
0.5983086587915265,0.9046181985300618,1.0,0.982086744521629,0.7737727552906758,0.44336183938304025,1.223072213446993,1.1140181059189185,0.8813223784511308,2.64861548608295,Person 14
0.6023082699179927,0.9086900132643945,1.0,0.9804706908844896,0.7699036035219314,0.4454661769454284,1.233633255943149,1.111768985914739,0.8841337981903271,2.6633049992318383,Person 14
0.6146432921813346,0.9041566458489231,1.0,0.9853801134579475,0.7649431342077496,0.4433244125295079,1.2209878430367043,1.1121221723827355,0.8739869079663506,2.6676620974135075,Person 14
0.5335102996269061,0.871928141585314,1.0,0.9244092528155597,0.7619006571199683,0.4448353057526695,1.1455185348187304,1.1296753318350812,0.9625962851871033,2.682541863709879,Person 15
0.5288493939594322,0.8661942056030932,1.0,0.9187274545902874,0.7512536189114633,0.44776166458542344,1.1247270737769777,1.1292780000955498,0.9541197229604657,2.6625845689912637,Person 15
0.5356921945454914,0.8708176189179005,1.0,0.9266287371333903,0.7566927255934579,0.4492669235840361,1.1329600144995557,1.1296707932201935,0.9604164449622008,2.6661927011013913,Person 15
0.5413832646156774,0.8622992781764255,1.0,0.9230898991504477,0.7500627272559414,0.4484351485182208,1.1331020115238697,1.1284382357830647,0.9591737108683154,2.6616214798327276,Person 15
0.5319409246746046,0.8648171961821264,1.0,0.9184351296651254,0.742498943369314,0.44981589805953087,1.1234917944944418,1.1249460798685529,0.9527628319691326,2.6800432224521975,Person 15
0.5396123679649105,0.862034858110977,1.0,0.9274460751681517,0.7497526506166511,0.4502817214154316,1.1383698644788245,1.1264759715708075,0.9404856879294872,2.707864432876639,Person 15
0.5336519250029292,0.8552495550313041,1.0,0.9125071948756689,0.7290837652799709,0.4500586801955946,1.113098395174501,1.1260534684228933,0.9332429599581281,2.710333720460009,Person 15
0.5490810087917767,0.8626264226065834,1.0,0.9223087947459686,0.7498181139796954,0.450949965174503,1.1419706933069287,1.1257354576055767,0.9379790299072944,2.7226829583369105,Person 15
0.5646505199394998,0.8779748732145747,1.0,0.9029088454219466,0.7200330301037513,0.44252933071829953,1.0699191313663399,1.1506758634534495,0.8219233822092387,2.8285278711421658,Person 17
0.5835724944562682,0.8839030571284663,1.0,0.902774983820601,0.7036508090556175,0.4459380698611556,1.12189228948338,1.1386339103090837,0.8504854331532808,2.8296540534911845,Person 17
0.5870265144792752,0.8925759733794301,1.0,0.9115899233467343,0.7078766825481722,0.44940455542827823,1.1117765828681574,1.1457085931515338,0.8296444851657536,2.8703802978916393,Person 17
0.6018144611892005,0.9014932677725574,1.0,0.9203853657823848,0.7204924658506823,0.44593987438480104,1.111941592272377,1.1410498021142905,0.8212300387788766,2.849847191166237,Person 17
0.6018144611892005,0.9014932677725574,1.0,0.9203853657823848,0.7204924658506823,0.44593987438480104,1.111941592272377,1.1410498021142905,0.8212300387788766,2.849847191166237,Person 17
0.5646505199394998,0.8779748732145747,1.0,0.9029088454219466,0.7200330301037513,0.44252933071829953,1.0699191313663399,1.1506758634534495,0.8219233822092387,2.8285278711421658,Person 17
0.5835724944562682,0.8839030571284663,1.0,0.902774983820601,0.7036508090556175,0.4459380698611556,1.12189228948338,1.1386339103090837,0.8504854331532808,2.8296540534911845,Person 17
0.5870265144792752,0.8925759733794301,1.0,0.9115899233467343,0.7078766825481722,0.44940455542827823,1.1117765828681574,1.1457085931515338,0.8296444851657536,2.8703802978916393,Person 17
0.5908804240160674,0.903868411836691,1.0,0.9410477056863534,0.7980279075917524,0.4485667701028234,1.1420435608930486,1.1400525587364654,0.9819245293265212,2.722164417188795,Person 18
0.6000485759352565,0.9181179191818745,1.0,0.9428095270423289,0.8069202426947084,0.447659169718775,1.1501039633371437,1.1394086187735706,0.9729840854502906,2.719369579330651,Person 18
0.5900796095637776,0.907244078087329,1.0,0.9388411194305355,0.8031587497956526,0.44832778614997015,1.1523645898869919,1.1389425331197327,0.9773595808924206,2.7010552035405273,Person 18
0.586939203477521,0.8987260061650808,1.0,0.9347285765714874,0.7998579675222974,0.4496527442365421,1.1358657532220988,1.138467386666951,0.9677258854812737,2.6985946195903163,Person 18
0.5884378785261484,0.9071340135350561,1.0,0.9317576033041995,0.8032896322601907,0.44749371390265674,1.1489951808375898,1.1373374829090854,0.9690311309638221,2.709818115065956,Person 18
0.5839394296539139,0.9024494389931675,1.0,0.9367281273728557,0.8014207331503992,0.4482230994120962,1.1309182895017127,1.1394548435886618,0.9594303725533219,2.7032496601403215,Person 18
0.576814605279921,0.9017021665223628,1.0,0.9307756275982025,0.794568994691608,0.44832362819835686,1.1093059690297198,1.14117510642783,0.9526784354433474,2.6914916993700997,Person 18
0.5832374355819294,0.9060230366442973,1.0,0.9383112202231848,0.7970136520637359,0.44739153199799003,1.1274228500999959,1.1367375870373146,0.9509162966720902,2.7266153975563268,Person 18
0.595108960345959,0.8856053772265781,1.0,0.9387730846217599,0.7817933157997202,0.44341938247411405,1.1734896000055208,1.1378682095474095,0.9524738344076303,2.851303337336389,Person 19
0.6026036482877629,0.8849574890664927,1.0,0.9373433899037112,0.7926531484327242,0.4430529128323232,1.1730293373724925,1.1381066006267702,0.9470679395497792,2.85632839873285,Person 19
0.5998463302382874,0.8874878394148223,1.0,0.9321743974994059,0.7865251930884739,0.4449545527265081,1.1675043021272522,1.135747190130932,0.953154645759606,2.855342506782381,Person 19
0.5994859878906313,0.8886976352771491,1.0,0.9403989322144645,0.7968682253101919,0.4442981576198131,1.1618797002199044,1.137992388758447,0.9409677779794706,2.8521030089666004,Person 19
0.6091053463830662,0.8935716407425951,1.0,0.9405307624908662,0.8013769970240595,0.4426259370473674,1.1786580444862766,1.133607681011212,0.9430955840749903,2.8343387713363186,Person 19
0.6117712855807963,0.8870724530120422,1.0,0.948351805692819,0.8098187951753706,0.4430911957370417,1.184290293811006,1.1292330267573318,0.9418319019492419,2.822474517909605,Person 19
0.6136033837063585,0.8866189103295118,1.0,0.9456334403694738,0.7990100748276084,0.4428097541755872,1.1705126622323854,1.1325584545527954,0.9365943698519739,2.8289793050948737,Person 19
0.6138705594564356,0.887843903566074,1.0,0.9394024980430458,0.8000011891812289,0.4442610782611027,1.1782257674141288,1.1302249162709377,0.9434542457624115,2.8516874428767958,Person 19
0.5841572320206221,0.8490706496971747,1.0,0.9245331970396663,0.6956613680106525,0.4491076694374435,1.1737611370224086,1.129609093362575,0.906532313580225,2.7258608493087895,Person 20
0.5928728399699413,0.8630428842392244,1.0,0.9203324301659123,0.7046513422857255,0.4489609980020697,1.1828290476032934,1.1323735214406472,0.9019324669988948,2.7304208600410087,Person 20
0.5992216613626349,0.8686371163077492,1.0,0.9229479718294302,0.6833776512692551,0.44954211614520223,1.1818453270345763,1.132886475247438,0.9067565428659762,2.716219652699338,Person 20
0.5993479580290297,0.8726276360879313,1.0,0.9242672216106849,0.6852809698436556,0.44862907175876626,1.1905564928812387,1.130345857498753,0.9064537738660736,2.7097547358542236,Person 20
0.6060528804902716,0.876440401292283,1.0,0.9322109116299061,0.686010430520668,0.4507799993863256,1.1951617888420045,1.1322324387519473,0.9074438268568927,2.709818781431304,Person 20
0.5879539483442959,0.8679126856102124,1.0,0.9199230420655742,0.6782777080849316,0.452013066406684,1.170434839088942,1.1323549663127175,0.9079109277942689,2.7133830401173324,Person 20
0.5982215592018681,0.871387926493502,1.0,0.935511198638064,0.6927199916637565,0.4482296832956733,1.1877161063823138,1.1324418403160785,0.9053650860991513,2.716898999639971,Person 20
0.589377893040353,0.8673901028200361,1.0,0.9307754911946774,0.6890469605980782,0.45081949392372317,1.1699607796337592,1.129286028923757,0.9049154986415786,2.6973664827822783,Person 20
0.5652773322033945,0.9136573976291685,1.0,0.9306690465385106,0.73355219443383,0.4339573041359376,1.1174156373695747,1.1582119988024728,0.9077324095373215,2.678989345977997,Person 21
0.573911351672316,0.9247751540977742,1.0,0.9354786359744686,0.7398126324553767,0.4331864964659783,1.1375044639191487,1.151055713662602,0.9179732727243349,2.7191512556064144,Person 21
0.5684214917052532,0.9127053050481128,1.0,0.9180193032039607,0.7292880212789344,0.4344404242179918,1.1050138525787645,1.1520211520738561,0.9173572446687606,2.709592547085297,Person 21
0.5886544594622629,0.9248835403769283,1.0,0.9252219342607885,0.729560028419612,0.4335699450272067,1.1281497260897106,1.149703095260413,0.9157354308729586,2.718406691478046,Person 21
0.5815741110091411,0.9248656413130116,1.0,0.919427230310039,0.739733537164219,0.4359384398347627,1.129513845572236,1.1515854700461658,0.9271030591543084,2.7374707506152123,Person 21
0.5842670340197098,0.9201015465863975,1.0,0.926759627425342,0.7437330398545364,0.4341347980001144,1.1451114270681542,1.1509563479529124,0.9146210893198798,2.732127438696473,Person 21
0.5832100270458493,0.9240496925966631,1.0,0.9303892585402989,0.7443069391640937,0.43348153630124475,1.1422921899836964,1.1503673326337294,0.9204086269803944,2.730280588041438,Person 21
0.5878093293899571,0.9200552329373421,1.0,0.9293584251801832,0.7469831431402713,0.4314099084996241,1.147268669944825,1.1481286057744466,0.9223438928308774,2.715252086721269,Person 21
0.6334036406561954,0.9043034043505758,1.0,0.9319264820398548,0.7563577046700865,0.4469504838938108,1.2841983355408937,1.1177759199905082,0.9523713049229336,2.668992626315844,Person 22
0.6183205106044227,0.9035648097960323,1.0,0.928324111096438,0.7623471784850934,0.4484946063034742,1.2725471300164297,1.1133535710205114,0.9483553124561896,2.6972443303676923,Person 22
0.626799987979655,0.899972995340981,1.0,0.9191288862738184,0.7469519494549244,0.4490426699525505,1.2528661402641548,1.111785898833327,0.9408675512651228,2.692458431473224,Person 22
0.6289616557908191,0.9032486501378213,1.0,0.9270869404468826,0.763454989359274,0.4444658555753029,1.2757570433437757,1.114349634917858,0.9512354076045388,2.706445249770885,Person 22
0.6298179204836656,0.9037626676901769,1.0,0.9276213025314184,0.7615319242759085,0.4489131561845763,1.2711603491534613,1.1153173612255853,0.949955795672344,2.7450505038362425,Person 22
